URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Максимальное сечение проводников,Маркировка
https://001.com.ua/markirovka-ec-1-dlya-kabelya-1-5-4-0-mm2-simvol-1-rulon-1000-sht-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-markirovka-dlya-kabelya-ec1-1-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-markirovka-dlya-kabelya-ec1-photo.jpg,"Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «1» (рулон 1000 шт.), АСКО-УКРЕМ",Маркер кабельный,АСКО-УКРЕМ,A0150080017,A0150080017,instock,1,12,"43,37","Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «1» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для удобства маркирования проводов. Маркировка выполнена в виде секционированного кембрика специальной формы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>4</td></tr><tr><td>Маркировка</td><td>1</td></tr></tbody></table>","Маркування ЕС-1 для кабелю 1,5-4,0 мм² символ «1» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для зручності маркування проводів. Маркування виконане у вигляді секціонованого кембрика спеціальної форми.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>4</td></tr><tr><td>Маркування</td><td>1</td></tr></tbody></table>",Русский ~ 4,Русский ~ 1
https://001.com.ua/markirovka-ec-1-dlya-kabelya-1-5-4-0-mm2-simvol-2-rulon-1000-sht-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-markirovka-dlya-kabelya-ec1-2-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-markirovka-dlya-kabelya-ec1-photo.jpg,"Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «2» (рулон 1000 шт.), АСКО-УКРЕМ",Маркер кабельный,АСКО-УКРЕМ,A0150080021,A0150080021,instock,1,12,"43,37","Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «2» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для удобства маркирования проводов. Маркировка выполнена в виде секционированного кембрика специальной формы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>4</td></tr><tr><td>Маркировка</td><td>2</td></tr></tbody></table>","Маркування ЕС-1 для кабелю 1,5-4,0 мм² символ «2» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для зручності маркування проводів. Маркування виконане у вигляді секціонованого кембрика спеціальної форми.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>4</td></tr><tr><td>Маркування</td><td>2</td></tr></tbody></table>",Русский ~ 4,Русский ~ 2
https://001.com.ua/markirovka-ec-1-dlya-kabelya-1-5-4-0-mm2-simvol-3-rulon-1000-sht-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-markirovka-dlya-kabelya-ec1-3-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-markirovka-dlya-kabelya-ec1-photo.jpg,"Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «3» (рулон 1000 шт.), АСКО-УКРЕМ",Маркер кабельный,АСКО-УКРЕМ,A0150080025,A0150080025,instock,1,12,"43,37","Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «3» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для удобства маркирования проводов. Маркировка выполнена в виде секционированного кембрика специальной формы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>4</td></tr><tr><td>Маркировка</td><td>3</td></tr></tbody></table>","Маркування ЕС-1 для кабелю 1,5-4,0 мм² символ «3» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для зручності маркування проводів. Маркування виконане у вигляді секціонованого кембрика спеціальної форми.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>4</td></tr><tr><td>Маркування</td><td>3</td></tr></tbody></table>",Русский ~ 4,Русский ~ 3
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-0-rulon-1000-sht-e-marker-stand-0-1-5-0-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-0-s2037031-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.0.1.5.0, E.NEXT",Маркер кабельный,E.NEXT,s2037031,s2037031,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.0.1.5.0, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>0</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.0.1.5.0, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>0</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 0
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-3-rulon-1000-sht-e-marker-stand-0-1-5-3-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-3-s2037034-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.0.1.5.3, E.NEXT",Маркер кабельный,E.NEXT,s2037034,s2037034,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.0.1.5.3, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>3</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.0.1.5.3, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>3</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 3
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-4-rulon-1000-sht-e-marker-stand-0-1-5-4-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-4-s2037035-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.0.1.5.4, E.NEXT",Маркер кабельный,E.NEXT,s2037035,s2037035,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.0.1.5.4, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>4</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.0.1.5.4, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>4</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 4
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-5-rulon-1000-sht-e-marker-stand-0-1-5-5-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-5-s2037036-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.0.1.5.5, E.NEXT",Маркер кабельный,E.NEXT,s2037036,s2037036,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.0.1.5.5, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>5</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.0.1.5.5, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>5</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 5
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-6-rulon-1000-sht-e-marker-stand-0-1-5-6-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-6-s2037037-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.0.1.5.6, E.NEXT",Маркер кабельный,E.NEXT,s2037037,s2037037,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.0.1.5.6, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>6</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.0.1.5.6, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>6</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 6
https://001.com.ua/marker-mk0-1-5-mm2-simvol-0-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК0- 1,5 мм² символ ""0"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK00-0,UMK00-0,instock,1,12,"72,48","Маркер МК0- 1,5 мм² символ ""0"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркировка цифры</td><td>0</td></tr></tbody></table> ","Маркер МК0- 1,5 мм² символ ""0"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркування цифри</td><td>0</td></tr></tbody></table> ","Русский ~ 1,5",Русский ~ 0
https://001.com.ua/marker-mk3-6-mm2-simvol-n-350-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 6 мм² символ ""N"" 350 шт/рол, IEK",Маркер кабельный,IEK,UMK30-N,UMK30-N,instock,1,12,"72,48","Маркер МК3- 6 мм² символ ""N"" 350 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркировка цифры</td><td>N</td></tr></tbody></table> ","Маркер МК3- 6 мм² символ ""N"" 350 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркування цифри</td><td>N</td></tr></tbody></table> ",Русский ~ 6,Русский ~ N
https://001.com.ua/marker-mk1-2-5-mm2-simvol-n-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК1- 2,5 мм² символ ""N"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK10-N,UMK10-N,instock,1,12,"72,48","Маркер МК1- 2,5 мм² символ ""N"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркировка цифры</td><td>N</td></tr></tbody></table> ","Маркер МК1- 2,5 мм² символ ""N"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркування цифри</td><td>N</td></tr></tbody></table> ","Русский ~ 2,5",Русский ~ N
https://001.com.ua/marker-mk0-1-5-mm2-simvol-1-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК0- 1,5 мм² символ ""1"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK00-1,UMK00-1,instock,1,12,"72,48","Маркер МК0- 1,5 мм² символ ""1"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркировка цифры</td><td>1</td></tr></tbody></table> ","Маркер МК0- 1,5 мм² символ ""1"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркування цифри</td><td>1</td></tr></tbody></table> ","Русский ~ 1,5",Русский ~ 1
https://001.com.ua/marker-mk0-1-5-mm2-simvol-2-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК0- 1,5 мм² символ ""2"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK00-2,UMK00-2,instock,1,12,"72,48","Маркер МК0- 1,5 мм² символ ""2"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркировка цифры</td><td>2</td></tr></tbody></table> ","Маркер МК0- 1,5 мм² символ ""2"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркування цифри</td><td>2</td></tr></tbody></table> ","Русский ~ 1,5",Русский ~ 2
https://001.com.ua/marker-mk0-1-5-mm2-simvol-3-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК0- 1,5 мм² символ ""3"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK00-3,UMK00-3,instock,1,12,"72,48","Маркер МК0- 1,5 мм² символ ""3"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркировка цифры</td><td>3</td></tr></tbody></table> ","Маркер МК0- 1,5 мм² символ ""3"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>1,5</td></tr><tr><td>Маркування цифри</td><td>3</td></tr></tbody></table> ","Русский ~ 1,5",Русский ~ 3
